text,label
搞笑，你是多么的无知，或者是托。砸盘一定会亏钱，新来的这么认为。我们老韭菜你忽悠不了,1
早盘竞价把周五出的又买回来了。,0
跌停才是买点，第一波出不完货,0
其实就是直播电商起来了。直播电商 不那么在意牌子。 可以去看看 每天前十销售数据,0
人才，不赢钱才怪啊,0
不丢人吗？,1
暂无该股dde散户数量数据,0
怎么洗的？,0
有没有融资爆仓的,0
梦里啥都有,0
有可比性吗！？标榜不是全网发行，还有很多不如纽泰格的地方，,0
人家自己的出口都用不完，还买你的？,0
是啊，到顶了。四川金顶[龇牙]8,0
藏獒就你自己,0
这逼啥概念都没有,0
凯莱英复星全资子公司，酸啥,0
股市没有回头路,0
衣米康是超级牛的存在,0
他已经到头了,0
马上涨停，你想多了,0
不买，高溢价发行，等着破发后再说,0
赶紧卖吧,0
今天搞不好要涨停~前面洗盘动作太明显了！,0
彻底仰望鹏辉了,0
看好你,0
别说猪能不能吃得起，这玩意比人吃的都贵,0
抛压太大,0
今天跌就一定要出来说话？没赚钱别在这里瞎逼逼,1
呵呵 炒股就是割你们这些,0
完全按照K线回踩走，也是倒车接人,0
你这四年怎么玩的？,0
又板了,0
唉！梁静茹给你的勇气吗？[糗]5,1
你们这帮托，没人给你们接盘，看你们怎么全身而退,0
恒三年多了，主力底气十足，有反账成妖股的可能,0
兄弟 你真逗[笑哭][笑哭][笑哭],1
如果公司接受这二条建议，公司股价至少上涨30％以上，1??大股东取消减持计划，2??拿出5亿元进行回购注销股份。,0
垃圾下拉,0
要选跌透的，福满被杀了一波，这个没被大量杀，很不安全,0
你要发力了，你还不发力就去摸30日线了。[龇牙]8[龇牙]8[龇牙]8,0
数学货币，中央支持,0
恭喜你T飞了！,0
哈哈，兄弟，东财咱俩互相关注了,0
筹码分散了才好弄，要是都集中在一小撮人手里才难办,0
政治和军事博弈不是一二天的事，再说真正发酵才刚开始(没到恐慌哪能轻易罢手)……,0
龙建安乐死吧！还是比较舒服的,0
涨停板排队了[流泪]7,0
卖了金刚买的博彦科技,0
感谢你为股市做贡献,0
是啊，后面还要100个涨停,0
都想抄底,0
不懂别胡说，看主力大资金杀入，不出高价你别想买到,0
大师说的对,0
洗盘,0
哈哈，看看集合竞价吧,0
要走你自己走,0
傻孩子，大单都在后面,0
一辈子吃不了四个菜,1
63天,0
听哥一句话现在买入拿住四月份中旬卖。,0
就你知道的多<br />,0
忽悠王,1
做梦的不少啊,0
它想快速回调，打压股价，调整到位，板块其他个股涨幅过高，面临调整，它会有更多机会。但是上个周板块过于强势，他又不想抛掉手中筹码，又没有强势资金介入，只能横盘,0
[龇牙]8[龇牙]8[龇牙]8,0
三六零的底是5-6块,0
为啥还涨停？,0
白瞎你这五年股龄了，老韭菜一枚，这是洗盘！,0
今天跌停,0
2021三季报显示，博彦科技商誉为7.22亿元，占净资产比例为21.85%。,0
哦豁，马上跌停,1
我2050做空,0
津巴布韦币吗,0
希望能涨停！！！,0
看你以前评论知道你不是金刚的菜你哒空了吧??,0
恒力3月份还有100多亿员工持股要进。,0
点赞`值得一博/ 与京东方共成长,0
卖盘太大了，估计今天不会有什么行情,0
昨天说矛好，今天说盾好，原来是脑子不好，哈哈,1
没有股权关系。,0
你是真能忽悠，旅游送下乡,1
套了不知道多少人 开盘都跑了 割肉跑的,0
21的本希望快点回本[锦鲤]21,0
千万不要卖，等着涨停吧,0
比你高点,0
以前没炒过，那以后估计也不会被炒,0
给埋了20个点了,0
看看应收帐款和季度亏损,0
怕你不敢上,0
你要是跑了就闭嘴。,0
真过份你们跑了,0
买入！,0
是啊！看不懂了,0
妥妥的托？,0
玩不死你们都不对，还飞，等着吧,0
梦才,0
一个是治疗，一个是检测，他俩没有可比性！检测完以后治疗，这才是根本,0
想多了,0
跌到几元？,0
你最棒,0
你,0
咋没封板呢[白眼]9,0
骨龄3个月，连百天还没到，就梦游了[捂脸]18,0
这个有机构在,0
在哪看滴呢？,0
听我的，拿着，别动,0
继续涨[龇牙]8,0
花生米整下,0
我也是[捂脸]18,0
语无伦次[捂脸]18,0
这是夫妻店，大家都知道,0
88.88历史最高位。,0
你搞错了吧现在是东数西算，要建立偏远地区的大数据中心,1
走出来的才是对的，哪有按理说的说法,0
大家发财了！,0
你转空了？,0
真当奥密克戎是感冒你就去得一下嘛，反正病毒上你的脑不是上我的脑,1
和亚运会还是有点关系的,0
感谢您对社区工作的支持以及创作的优质内容，我们已对您的帖子进行推荐，将会获得更多曝光！,0
[吃瓜]15一直都有,0
又涨停啦，打脸啪啪痛吗？,1
我上周4埋伏的底仓  结果周五犹豫一下   就没机会了,0
我丢大佬牛比亏了多少大佬,1
望清查,0
收盘抽你脸,1
不要涨停，要不停的涨！??,0
今天比预想中的好的多并没有大跌,0
不看好,0
放量就好了,0
忽悠,1
快跑 主力出来有多了,1
你持股一天都想得利，人家增发的捂了那么长时间为什么不能挣钱？什么逻辑,0
天天跌停竞价，虽说是胡闹，但企业形象降低了多少？,0
早上主动冲进去了,0
哪里它有份,0
好文章但已经是老了。,0
不行啊，才七八个点。唉，买错了，该买奥飞,0
狂跌,0
下,0
痴人说梦,0
精准,0
还没跌到位呢，快了。,0
国泰君安提保比年前还高，我是服了，赤裸裸逼仓，服,0
你说的是不是头像是zhu的那个吗？哈哈,0
是爷们噻单子出来，没有图就别逼逼,1
你想害s人啊,0
牛丽霞说的不对[捂脸]18好尴尬[锦鲤]21,0
估计有人质押了好多正荣地产股份，才能融券做空,0
你是托吗？鬼话连篇,1
穷是种病，只有庄家能帮你医治,1
别在这忽悠小散接盘了，估计你给的票连全股市最烂的电影股都不如,1
这是把拼多多的刀[流泪]7[流泪]7,0
做好十年准备，不退市就有希望,0
彼此彼此都在最高点，我是没舍得出掉,0
[打脸]19[打脸]19[打脸]19,1
板块那么多一字板 在不跟风涨停个 就没希望了,0
国台酒亏损？[笑哭][笑哭][笑哭]怎么可能,1
写的挺好,0
无中生有,0
涨停还过分？,0
和我一样，前期赚了一点出了，看看拉涨停我又进，然后套了N个跌停，7.5成本[委屈]6[捂脸]18[捂脸]18,0
你一出来准没好事吧,1
今天低开高走[龇牙]8,0
要有耐心，等到一块钱以下。,0
要么你身边有大神，你唯一做的不错的还留个半仓，你可能炒股多年但是轻定浪荡，说白了这么多年也就那么回事，大神大多都不动，懂不？不动如山，动如脱兔，动来动去容易捡了芝麻丢了西瓜！,0
就知道里面有人瞎叫的不得好，今天要跌停了！,1
为什么买不进？,0
劝你善良别忽悠人进来,0
可惜没早点看到。全被他说中了。,0
别炒股了，该干么干么去,0
别抱幻想了,0
前面都明天高点出来，小赚一笔,0
还忽悠人接盘,1
国台酒又没上市，又不是天士力的子公司，所以不要到这儿来吡吡。,1
龙头根本买不着,0
主力又没有亏干嘛要自救啊,0
周五进的，，今天没卖[龇牙]8[龇牙]8,0
不跑怎么涨，跑了更得涨，等他们追高,0
全吧人民都要跟你写感谢信哦,1
让我进去,0
再多涨停几个再说,0
三棵树熊起！发工资就靠你啦,0
历害请告诉我什么时间涨停,0
低开震荡，然后高走。美股晚上不开,0
牛逼,0
不推荐可能还好点,0
谢谢你，这篇文章提振信心,0
不可能有第二波,0
赞个，但看你受得了大的震动不,0
你个韭菜,1
带中的不要炒，这是制胜法宝。,0
没有一字板就好。[龇牙]8,0
呵呵 如此这般都是千万富翁了,0
奇怪了，我这半年炒海油工程买进卖出无数次，次次都赚呢，本金40万，利润8万多,0
你会说，可说的没头没脑。,0
千万别卖！卖了等横梆套期保值穿仓破产你连给他垫背的机会都没有！,0
一定涨停,0
你不能少逼逼两句,1
睡吧，梦里啥都有,1
涨停了就算,0
什么原因涨停啊,0
祝您梦想成真[捂脸]18,0
买吧，这不是有了吗，好好买，能让你赚钱算我输,0
啥鸟，高开下跌还说这话。,0
忽悠，忽悠。紧握手中钱。,1
精准追高在3510哈哈,0
根据研究机构预测结果，宁德时代近6个月的平均目标价为791.84元。,0
这股确实不错，周五加的自选，早盘价格挂低了，看今天收盘吧，合适我也进点,0
还没明白？这股白炒了，东数西算，呀，有的股10多天翻倍，有的股走大半年。不一样的。,0
跟你名字很配,0
洗盘给我整笑了，明显题材发酵筹码供不应求,0
我也是中签，一直没卖，正闹心卖不卖呢,0
做大，多配股，存银行吃利息。,0
什么助力,0
见鬼的事多着呢，然后一天一个涨停给你涨到四块以上，中间都不带停的,0
不就是死脸了吗？说的那么豪气的样子。,1
快亏完了跑不跑没有意义了,0
给老子到2.7，我要加仓,0
天齐绿盘跟了一点,0
今天谁打脸，你的脸打肿了吗，如果大盘没有涨20多点这股最少跌5个点，这就是高手哈哈哈！,1
套佬在这嘴硬[吃瓜]15[吃瓜]15[吃瓜]15[吃瓜]15[龇牙]8[龇牙]8[龇牙]8[龇牙]8,0
亏损股票有啥看的,0
韭菜一出 寸草不生,1
你提前看到年报了吗,0
哈哈，看看集合竞价吧,0
看好,0
你牛皮,0
你想多了，这股盘子太大，也没有独一无二的热门产品。它和九安没法比，不在一个层次。也就你这无脑之人，能说出这种无脑无知的废话。,1
祝你梦想成真,0
这人有李大肖的嘴脸，天天出来唱多，,1
为什么不早说呢？这个忠告为什么为什么？,0
看看你清楚,0
看跌,0
这就是阴跌,0
涨停不要奢望一个星期可以涨20就算好股啦,0
板了，恭喜豆豆。,0
我也是五万股，不过我在五块的时候卖了两万，好歹还剩三万，抓了四个板了,0
掌掴很痛的,0
东数西算，说你有就有，没有也没有，说没有就没有，有也没有[色]4,0
人才,0
暴雷了。已经挂跌停价1000000手。一字板跌停开盘。,0
满仓搞,0
做梦,0
股票的价格跟股票的价值有关系吗？便宜和贵是看价格的吗？傻兮兮的,0
一号文件,0
垃圾股,0
6块5的时候我也这么想的,0
有什么利好,0
晚上够他们喝一壶的,0
为啥卖啊,0
感觉有点，佳力图封的狠,0
有才，借你吉言，哈哈,0
赵老师也推荐这个股，买买买,0
我来200手,0
牛丽霞就是牛,0
你等死了，都不会到39，放心好了,1
牛哥怎么看？[龇牙]8,0
准备上百了这是,0
这两天20CM,0
确实不用看了，中天牛逼啊,0
茅台第一，种子第三就好。,0
公墓，说得好，进去合葬,0
资金为王，有资本炒作猪也飞。没资本炒作凤飞不如鸡！,0
你说了句废话,0
十七年怎么来的？九点二十五叫你醒梦！,0
我就割肉跑了，赔了7个点，受不了天天阴跌,0
这个股不强势，只是跟板块在涨,0
狼来了喊多了，狼真会来,0
周五走的,0
你要做到大智若愚，心里有数就行了，一定要说出来吗？,0
冲,0
亚洲盘开空，美盘开多,0
4.93买的49.5已经卖掉了,0
这货是跟爹的，哪个跌它跟爹,0
快滚不送,1
别高兴太早，但是高开还是有的，高开高走的趋势，军工这几天必起飞,0
那为什么星期五金价涨他还是没涨呢？,0
最后确实笑了[捂脸]18[打脸]19[打脸]19[打脸]19[打脸]19[打脸]19,0
哈哈哈，看到最后一句，笑s了[龇牙]8,0
涨停板走了，知足常乐哦,0
我以我30年股市经验来看，今天大概率低开低走，也有可能低开高走，亦或是高开低走，高开高走也有可能，平开也不是没有可能,0
你不会是假的吧，和别股背道而驰。,0
不会看公告？,0
我也是这么觉得凉凉,0
人气太低 没量,0
那你唱多个鬼，误导人,1
目标10元,0
是呀 谁给讲讲 违约了 这股价没返应,0
大家坚持才是硬道理,0
进去了吗,0
三天不过前高必开溜[龇牙]8,0
业绩不可持续，你们炒个鸡毛哦,0
在百诚套傻了吧,0
闷声发大财懂不懂？,0
我不到6块卖的……,0
疫情不断，我看好150,0
不领不图，靠实力看长远。,0
是的！怕明天还有一个涨停,0
今天跌停,0
无妨，老夫夜观天象，这是大胸之兆，必是真龙,0
开盘就砸，接近跌停，然后拉4个点再砸，,0
9000股，启动前卖了6100,0
先退后上,0
牛逼,0
不是涨停就是跌停[发呆]10,0
比克,0
真特么垃圾,0
可以持有？,0
成本多少,0
强赎只是公司的权利，又不是义务,0
已露狰狞！,0
我哪是低位潜伏，我是高位被吊打[痛苦]3,0
这不是废话吗,1
回来吧，还有两个上涨20cm,0
別做梦了！等着跌吧,0
此人怎么老在本人贴子下胡言乱语?可笑之极?,0
做空期指对冲风险,0
它都等不到下午祝你发大财行好运,0
稍微一高就出货没前途,0
你为什么总是在说打脸的话，害羞不害羞？哪一天说对过,1
你妹的你专家,1
依米康两天40个点，贵广至少还有三个板,0
还需要涨15个点才能回本,0
这股是中签才知道的，没想到[捂脸]18[笑哭][流泪]7,0
赶快买转债，比正股更太多了,0
十年都不开心,0
嘴子神富二代。,1
是的，上周五本来就可以涨停的。港资和啥一样，多少天买入一天出了，周五趋势就没了。,0
试不过三，今开绝对封扳,0
基建这么热，浙江建投不结束，资金不会回流数字经济的,0
相信你，我都没有卖,0
不要看股评，会害人的！有些人乱说，吃过多次亏了！,0
优秀，互关一下,0
关门,0
确实都知道会到这个点位，但到何时  、鬼知道！,0
别激动,0
手续费,0
还不撤,0
关苹果屁事,0
打脸不，说周一打你脸就打你脸,0
废什么？你要一字版？,0
给你机会跑了,0
跑吧别傻了,0
哈哈哈，天天唱空打脸，干脆唱多了，笑死人了。。,1
兄弟你什么时候卖了，主力就拉升了,0
害，亏大了,0
因为你也不知道,0
东邪西毒,0
卖点,0
你怎么又回来了。。。。,1
不可能，这股太垃圾,1
我说的没错吧 服不服,0
横盘出货,0
给茅台的是3000,0
不放量上去短线没戏,0
可能要20+,0
期货大涨  跑撒,0
勉强挨个边，坐等就是了,0
就是维持在发行价？让他们解禁么,0
这个不是重要的，重要的是银行里头只有1000多……,0
就说前期的涨跌多少人下车？机构本这么高，不会给口子的，这利好不直接上赶紧卖了吧,0
可能被哪个头部并购,0
这是中央政府能源大布局的一个面，向世界局面的，以后向W亿做强做大的。记住！,0
这俩有什么联系吗？好奇问下,0
忽悠,0
先看看中天,0
可以买了。。。。,0
安徽,0
慕尼黑安全会议宣告北溪二号破产，乌克兰内战开始，传出两家天然气公司发生爆炸，一加油站起火，北溪一号也悬～,0
必须排,0
连股权结构都没搞清就想股市弄钱，难呐,0
收盘还是绿,0
天方夜谈，鬼故事听多了遍地是鬼！大A全年才退几个，懂个鬼,1
你要这么说，那还有得跌,0
玩情绪，热点要玩龙头不是找这种龙尾股,0
??婆,0
我也是13天,0
3.60你都买不到了，你给我滚……,1
这玩意儿不能看，外面全在涨，就它唉,0
呵呵,0
少叽叽,0
兄弟你猜的不准啊,0
今天吃大面 至少4个点,0
大聪明。。。。。。。。,1
你出来没好事,0
公司都要倒了，还筹码[笑哭],0
错，大把上市的，海大不是？,0
技术研发有突破但不够尖端，不能领先于行业水平，所以不温不火。静待突破吧。技术没有重大突破是不会改变大趋势的。,0
钱不能乱用，要养董秘,1
托,1
多头你要敬酒不吃吃罚酒吗？,1
大哥你微多少<br />,0
全是短线思维，难成大器,1
不会长的今天,0
假突破真出货,0
总结！买进就对了,0
我觉得里面的浙江人，广东人，宁波人，智商都不如你高，脑子都不及你好使！,1
我靠，照你这样说，人民币还是纸呢,1
换手龙头更有后劲，一字的谁敢进啊,0
走,0
1000股三进三出，经历2次涨停，且只赚了1000多[流泪]7,0
少说多看，兄弟。股市没有神，虽然你看起来挺厉害的样子，年龄大就要像样，你看给得瑟的,0
解套就赶紧跑啊,0
弃购我错了嘛！,0
加空了，随便拉,0
你的名字符合你的气质，真是活韭菜，哈哈。。,0
血制品供不应求,0
建议可以改名了,0
gou不叫大家清净一些，天天叫烦死了,0
肯定不是的啦,0
真是梦话吗,0
哈哈哈哈要不要每个姓，来证明老师推荐,0
周三开会,0
跌停。的人呢,0
向你看齐,0
高手在民间,0
AR路骆驼<br />从最近3年的年度表现来看，2020年是以“两瓶酒”为代表的大消费表演的一年。2021年是以宁德时代为代表的新能源表现的一年。显而易见三大板块中主要的两大板块在过去两年里都轮番表演过了。水皮想现在无论如何，即便从保守的角度来讲，如果有结构性机会，也只可能是大金融板块。大盘指数已经走坏，注定今年是震荡调整行情，高估值版块风险加大，主力资金调仓换股到低估值滞涨的银行金融版块，江浙地区的银行受益于当地经济发展，发展空间巨大，具有涨停基因的小市值紫金银行底部已出现，目前月线金叉，趋势处于上升通道，布局建仓时机，未来可期，正在酝酿大行情，全面注册制后银行股也会有20cm大长腿,0
一字板跌停，今晚要停牌退市了。,0
没人逼你打新吧……,0
这是高手,0
完了，都看多，不是洗盘就是下跌,0
参股北京联拓天际60股份，这家做在线旅游的，<br />也有炒创投，和跨境电商，浙江板块，<br />九次方1.5股权数据中心的,0
你买不起,0
唱多不妙,1
加保证金,0
会开??,0
[龇牙]8,0
这还可以吧！吃肉要不要跑啊兄弟,0
哈哈！啥铝不涨就是死驴啊朋友,1
仙人指路,0
参考华宝股份，今天一字板跌停开盘。,0
但愿如此，这个驴机子近的,0
我的看法这两天成交量小，上涨动力不足，机构获利开始大单抛售出逃，从成交量上看都是散户接力买单。,0
收盘发现账户是绿的，可能会绿了手续费,0
55以下还是有机会的,0
6.3[发呆]10,0
快卖，不然来不及,0
躺赚多少了老板,0
摆明的是，之前增发价50+，股价跟着上涨，现在下调到35+，估计熊老板在融券了,0
28号,0
我到现在还没到账,0
买买买,0
脸打的有点肿楼主,1
就差涨停,0
还得往下跌,0
股不涨，这些有屁用,0
贵广明天接力,0
那么着急去哪？,0
跌停5块走起,0
五个涨停,0
我反正卖了。没意思。,0
五十多的老女人，不见红了,0
打脸没,0
人才阿[棒]27,0
还有机会，赶紧再上车,0
王老师也推荐这个股。,0
二狗子！,1
瞎扯淡，不想涨而已。主力持仓这么大，散户算个d毛，就是不想拉现在。,1
一般只要有人买股票就不会涨，哪怕是一百股，看你买了两次了，估计够呛。,0
未来可期,0
你不是没有买，就是卖早了,0
一万,0
会,0
要是能涨停，上周五借着东风早就涨停了,0
大a开盘,0
你个九菜,1
今日涨停[色]4[色]4[色]4[色]4,0
今天很好，提前配合大A,0
我会点赞一些敬业的joker,1
前面在双底形态上涨过程中我还觉得他是个高手，后来那么明显的穿头破脚大阴线出来他还看多就觉得也不咋的了。,0
使劲砸吧，反正已经无所谓了,0
大清早的！这托当的真競业！辛苦啦！,0
你搞了这么清楚早就发财哈,0
有开始忽悠大家了，中信说你不行，永安真的不行，说的真话吧！,1
有没有压力主力说了算，随便压个几千手都可以磨一天,0
看来你不懂打压吸筹，不知道沪金每年吸筹超千吨,0
日本已经开始收红了！,0
能涨就是好股[龇牙]8[龇牙]8,0
为什么会和这边配合？？,0
上当了,0
你可以去买银行股，那种股不炒[龇牙]8,0
事实胜于雄辩,0
跑毁了,0
不好说  宏英智能 总不能弃购吧,0
这个吧，这个挺好的,0
他就是个大忽悠,1
那是遥远的曰子。,0
汇顶科技跌不了多少了，不用再逼逼的叫了,1
在哪里直播,1
“声东击西”也是兵法之一。,0
真搞笑，买银行股去吧，那才叫业绩，买中国神华也比这个好很多，分红高，股价一直慢牛中，中国神华上50元时间问题。,0
手机版MACD咋不显示红绿色柱了，大家遇到过这种情况吗,0
骂采纳的人咧嘴了，哈哈??,1
造谣对股票没有好处,1
把下不来换成上不去，把最多换到最小，你这个观点就是正确的了,0
玩完,0
k12强行下架了,0
董事长被抓了对这公司是利好，实控会发生变更,0
快泚醒他，尿越黄越好,0
今天放量是必须的，为了明天的缩量，懂的都懂[龇牙]8,0
美弟霸权在陨，回天乏术了,0
我十几个点，没出声,0
我看完了[笑哭],0
这要是僵尸，那遍地僵尸,1
搞的自己是主力一样,0
这股涨不了原因就是散户太多,0
你要知道，股票的上涨是市场资金推动的结果。从封单量上就可以看出市场看好那个，在一个就佳力图可转债，这种正骨一字板上来的可转债长得这么凶，说白了第二天基本上就是金蝉脱壳。,0
因为你是韭菜,0
全球最烂，没有之一,0
[捂脸]18没玩过打板？,0
用词不当，应该叫落袋为安，涨这么多了，知足吧。,0
对。,0
现在大巴的筹码你买吧对启动跌停,0
成功获评GSC5单位,0
就是不挣钱，挣钱的都飞了,0
非常赞同，新开普目前处于下跌中继，盘整后必定继续下跌，第一下跌目前价7元，一起拭目以待，可以预料到空仓新开普的一定会为提前清仓而庆幸自己是幸运的[棒]27[棒]27[棒]27,0
你回家睡觉去吧,1
看起来今天有两次回落,0
出门右转有个报停，🌸三块钱买张彩票，回去做梦去,1
浙大网新明天接力,0
[黑人问号]20今年都涨了十块钱了还不是涨？,0
大长腿[色]4,1
卖低了,0
湖北佬的票真是恶心。,1
墙都不服，就服你,0
人气这么高，接盘也厉害,0
2月骨龄,0
应该是龙头老妖,0
求猫哥关注,0
今天啥情况？,0
持股机构都跑完了,0
壮士断腕，悲鸣之剑，哀伤何极？,0
没啥关系，但情绪在,0
怎么说<br />,0
你想多了,0
可以买九安,0
深城交也不差，,0
怎么看筹码出货,0
我拿了二年，亏损了4万多元，上个星期割肉了，但愿你们长期看好，发财发大财！,0
只能吸引小散户了,0
不能说有，一说有马上问询函，提问了就说明靠点边,0
15块钱有戏吗,0
半年后股价折半，媳妇啥都没了,0
明天,0
3.01吧？,0
刚刚追进去马上急转直下,0
已经干起来了,0
要减也要拉高才好减啊，大股东谁不想在高位减持，这么位置算高吗？,0
10年的韭菜，怕是脑子亏得不正常了,1
概念越多越扯,0
俗称做T[狗]28,1
怎么可能停板兄弟放宽心吧,0
撑死胆大的饿死胆小的[狗]28,0
快了,0
继续磨。,0
瞎分析，隔夜债一个也没高开，马上强赎的，还没风险？虽然溢价是负的，但赎回是以发行价，怎么没风险？转股？如果正股不涨，不就等于套住了！傲农明显压力太大，随时可能回调，风险远大于收益，低吸干嘛？,0
哈哈哈借你们吉言涨到60[龇牙]8,0
看业绩炒股迟早亏光,0
这个星期都是板了,0
明天肯定下跌,0
往上冲的时候买肯定一套一个准。下跌的时候买还能熬个反弹，你策略错了,0
怎么看都不向,0
博腾涨的时候 你说他启动了  一跌你就说完蛋不行了 哎。。。 我都不知道你脑子咋想的,1
大哥你真牛！420万手封单，第一次见,0
好的，听你的<br />,0
现在可以睡了，睡个10天在过来看,0
差不多，能进入,0
辣鸡股。没人看。,0
准确,0
TCL的前景不错，别听挽救人的这个人忽悠，自己想进埸在这妖言戏众,0
我拿了杭州园林拿了一年、去年年末清仓了 卖飞了[流泪]7,0
这是实话,0
忽悠吧,1
这么好的基本面，不理由不涨！,0
错过雅本错过一个亿，妇产科,0
你牛逼,0
画重点，国有证券,0
一天天尽忽悠散户,1
美女需要男朋友吗,0
不靠谱<br />从最近3年的年度表现来看，2020年是以“两瓶酒”为代表的大消费表演的一年。2021年是以宁德时代为代表的新能源表现的一年。显而易见三大板块中主要的两大板块在过去两年里都轮番表演过了。水皮想现在无论如何，即便从保守的角度来讲，如果有结构性机会，也只可能是大金融板块。大盘指数已经走坏，注定今年是震荡调整行情，高估值版块风险加大，主力资金调仓换股到低估值滞涨的银行金融版块，江浙地区的银行受益于当地经济发展，发展空间巨大，具有涨停基因的小市值紫金银行底部已出现，目前月线金叉，趋势处于上升通道，布局建仓时机，未来可期，正在酝酿大行情，全面注册制后银行股也会有20cm大长腿,0
看不懂啊，豆豆，我小白一个。求指点。,0
上去了，,0
这叫气人,0
我都是看到外围涨，心里会稍稍松口气，这下至少要点莲，可以跌的少点吧。,0
脸打得痛吗？,0
买上一万的一天就回本了,0
太棒了,0
阳本化学,0
啥利好？,0
小心监管,0
憨包,1
全面注册制推出以后该股会有一波大行情目标应该是去年前高,0
我觉得你上个星期刚卖了是吧 那今天应该很大可能涨停[龇牙]8,0
跌停可能性大，特斯拉已开始生产电池,0
短期回不来，,0
还没有上车呢？！？！？！,0
你不出现就要翻倍倍[可爱]2,0
现在不抄？我3.1进来了，坐等[笑]1[笑]1[笑]1,0
等会吧，跌停,0
他又不跟煤,0
买新股了没有？今天先进出了，天能还不调整,0
可以加一点点，但是大概率还有新低,0
庄任性，压的死死的。,0
涨指数，跌个股,0
昨天分歧，今天转一致了,0
月底看看吧,0
先进来站岗了。,0
已经反弹15个点了，千亿盘子还嫌少,0
倒数第一,0
确实是那样,0
还是你看的准,0
去看看之前的这样的量有什么好怕的,0
农机，等中央一号文件利好兑现,0
你猜对了，散户数量又大幅增加,0
老太太都不扶，就服你,0
有说没有，没有说有,0
上次见到安妮就是这个梗 炸穿了[龇牙]8[龇牙]8,0
今天解禁1500万，拉高出货,0
很好！！,0
嘴巴子打肿了,0
说到底就是有你这种人在里面主力才不拉,0
就你这种人不配拥有财富，有多远滚多远去,1
天天折磨自己有意义吗？？？,0
时刻保持吃瓜看戏状态不动摇……<br />[吃瓜]15[吃瓜]15[吃瓜]15[吃瓜]15[吃瓜]15[爱心]24,0
死在顽固不化，下周就让你蹬腿。,0
懂得真多,0
都300多了,0
快跑吧，要不然没你的份了,0
想多了，外围市场都跌，大A股能不跌?,0
你的目标不是短浅点了吗？28元必见,0
啥药,0
辛苦了 会有回报的,0
为什么株连金到中国开市时间就是下跌？每次都完美躲过上涨？,0
那不是今天又发财老。。。。,0
但是中信发消息看多，不知道中信说的准不准呀,0
加个数据中心概念，保留看法。看有没有新主力进来,0
最近真的想割了林纸。我成本也不高7.35,0
我套了三年了希望今年能回本[笑]1[笑]1,0
除非高开秒板，否则就是诱多,0
果然股票得靠讲故事[笑哭],0
这家伙是出生在三板的？还是他姥姥家在三板？,1
周一不用追高，信不信直接一字板？,0
你不是说藏獒已经跑了吗，怎么还在，今天龙虎榜出来了，把你的脸打的巴巴掌的，还要当杠精？你这技术都赚37个点，你运气到头了,1
造谣生事,0
都是散户接单,0
股价应该在18000元，不然对不起你,0
韭菜真嫩,0
你当游资吧,0
看好了就直接进，还想再跌，这个位置说实话，没有任何风险，后期大概率上涨。拿住就是了。,0
但愿如此！谢谢了！,0
9.15，50亿封单,0
涨停  我也追,0
是不是死了，怎么不更新,0
2&,0
2月18日，雅培官网发布三款婴儿奶粉召回声明。<br /><br />　　声明显示，四名消费者投诉称食用雅培旗下品牌奶粉后，婴儿出现阪崎克罗诺肠杆菌、沙门氏菌感染。,0
一早就吃醋啊,1
重吗？哈哈??,0
数据传输需要什么？,0
你在说逼话？,0
连续中签了？,0
不知道，反正九安医疗这波涨到150,0
我是第88位点赞的！明天发财！,0
标准托,0
做人的格局能不能高一点，本周过50下个月100，年内200起步，格局能高一点你在股市就能吃到大肉,0
你这是写情书吗？麻嗖嗖滴！,1
绝对一年不世出的人才！珈伟：你退市吧！,0
何止，六十多买的,0
现在是还没爆消息，等哪天出消息了。就买不到了。再不济，爱药也在，同时还在扩产，物希价美，90-100，还不搞,0
新冠医疗概念的龙头股,0
想多了,1
主力在逼我们交筹码 稳住,0
顶你[笑哭],0
几个菜啊，喝成这样,1
数据是有应该。只是不是中心[糗]5[糗]5[糗]5,0
就数他们砸的凶,0
这是不动产，大家都打算留着给子孙的，随便它去涨跌,0
亚太药业以后的实力股,0
你这脑子，出完货让机构给你抬轿？必须把散户卖的接过来才会出公告,1
到底死不死啊,0
别在这丢人了，不了解65,0
得利斯怎么讲,0
啥情况今天低开这多,0
还是涨吗,0
装神。托,1
4.85比较合适,0
估计有人质押了好多正荣地产股份，才能融券做空,0
海通啥利好都没用,0
全天水下,0
短期没有可能，除非有重大利好,0
你买了还希望跌停脑子有没有问题？,1
，3.5,0
做梦吧,0
又是前几天这样,0
飞你家去,1
好??有点收获，明天继续,0
亏傻了吧,0
双底信号,0
你的股票太少了，要是你有三亿股就你说了算了。,0
看看深城交吧，我还是成本有点高了。刚才没钱,0
凭什么,0
放你出去吧,0
不懂装懂，今天打脸吧,1
周五t飞了？,0
早割早受益，迟割必受罪！,0
国台酒很好喝，跟茅台没啥区别,0
啥时候,0
眼哥这波不敢说,0
你只看到它跌了这么多，但你不看它从底部上来涨了多少,0
我也是周五跑的，真晕了。不敢买了。,0
老板被抓了，，，,0
是的，安徽建工收盘开板，资金大量跑出，肯定有方向了,0
我加仓位了,0
藏獒一进，满盘皆输,0
有赚就行，我还套着[捂脸]18[流泪]7,0
希望是涨停板,0
要万手就买得进,0
有啥新闻？,0
